pair_id	premise	hypothesis	annotation_1	comment_1	annotator1_id	annotation_2	comment_2	annotator2_id	annotation_3	comment_3	annotator3_id	annotation_FINAL	label
P4150	Nemška, italijanska, madžarska in bolgarska vojska so Jugoslavijo 6. aprila 1941 kljub potrditvi pristopa k paktu napadle, hrvaški ustaši pa so pod nemško in italijansko zaščito takoj po napadu razglasili Neodvisno državo Hrvaško.	Šestega aprila leta 1941 so Italija, Nemčija, Madžarska in Bolgarija kljub potrjenemu pristopu k paktu napadle Jugoslavijo, takoj zatem pa so hrvaški ustaši svojo državo razglasili za Neodvisno državo Hrvaško, saj sta jih ščitili Nemčija in Italija.	E		annotator_B	E		annotator_D				E	entailment
P4151	Nemška, italijanska, madžarska in bolgarska vojska so Jugoslavijo 6. aprila 1941 kljub potrditvi pristopa k paktu napadle, hrvaški ustaši pa so pod nemško in italijansko zaščito takoj po napadu razglasili Neodvisno državo Hrvaško.	Štiri države so v aprilu leta 1941 napadle Jugoslavijo, čeprav je bil med njimi potrjen pristop k paktu, kar je sprožilo razglasitev Neodvisne države Hrvaške, saj sta le-to ščitili Nemčija in Italija.	N		annotator_B	E		annotator_A	N		annotator_C	N	neutral
P4152	Drugod jih gojimo v loncih, bodisi kot sobno lončnico ali posodovko, s katero si od pomladi do jeseni okrasimo teraso.	Drugje se jih vzgaja posajene v lonce, ki jih lahko postavimo v notranje prostore, ali pa jih imamo v toplih mesecih na terasi.	E		annotator_F	E		annotator_A				E	entailment
P4153	Drugod jih gojimo v loncih, bodisi kot sobno lončnico ali posodovko, s katero si od pomladi do jeseni okrasimo teraso.	Ponekod se rastline presadi v večje vrtne lonce in se jih ima kot okras okolice na zunanjih površinah vse leto.	C		annotator_F	C		annotator_A				C	contradiction
P4154	Drugod jih gojimo v loncih, bodisi kot sobno lončnico ali posodovko, s katero si od pomladi do jeseni okrasimo teraso.	Eden od načinov gojenja rastlin je v večjih loncih, saj ti zagotavljajo dovolj hranil in primeren bivalni prostor kjerkoli.	N		annotator_F	N		annotator_G				N	neutral
P4155	Čeprav je v zvezi srečna, odločno pravi, da poroka zanjo ne pride več v poštev.	Zadovoljstvo v zvezi želi stopnjevati še s poroko.	C		annotator_C	C		annotator_B				C	contradiction
P4156	Čeprav je v zvezi srečna, odločno pravi, da poroka zanjo ne pride več v poštev.	Zaradi finančnih težav je srečni zvezi navkljub prenehala razmišljati o poroki.	N		annotator_C	N		annotator_B				N	neutral
P4157	Čeprav je v zvezi srečna, odločno pravi, da poroka zanjo ne pride več v poštev.	Kljub srečnemu razmerju si ne želi več poroke.	E		annotator_C	E		annotator_D				E	entailment
P4158	V eni roki je držal telefonsko slušalko, v drugi na strel pripravljeno pištolo.	Z levo roko je zagrabil telefonsko slušalko, v desni pa mu je počivala nabita pištola.	N		annotator_C	N		annotator_A				N	neutral
P4159	V eni roki je držal telefonsko slušalko, v drugi na strel pripravljeno pištolo.	Obe roki je imel prazni.	C		annotator_C	C		annotator_A				C	contradiction
P4160	V eni roki je držal telefonsko slušalko, v drugi na strel pripravljeno pištolo.	Eno roko je imel zapolnjeno s telefonom, drugo pa z nabito pištolo.	E		annotator_C	E		annotator_A				E	entailment
P4161	Kam sta v resnici izginila, se še danes ne ve.	Njuno nahajališče je še vedno nerazrešena uganka.	E		annotator_F	E		annotator_C				E	entailment
P4162	Kam sta v resnici izginila, se še danes ne ve.	Točna lokacija, kjer sta, je že dolgo splošno znana.	C		annotator_F	C		annotator_D				C	contradiction
P4163	Kam sta v resnici izginila, se še danes ne ve.	Po nenadnem izginotju so ju iskali na vse pretege.	N		annotator_F	N		annotator_G				N	neutral
P4164	Vse sestavine dobro premešamo, solimo, popramo in dodamo kumino.	Če si natančno pogledamo recept, je treba najprej dobro pomešati sestavine ter šele nato dodati sol.	N		annotator_A	E		annotator_B	N		annotator_C	N	neutral
P4165	Vse sestavine dobro premešamo, solimo, popramo in dodamo kumino.	Zmes vseh komponent je treba dobro zmešati, potem pa začiniti še s kumino, poprom in soljo.	E		annotator_A	E		annotator_B				E	entailment
P4166	Vse sestavine dobro premešamo, solimo, popramo in dodamo kumino.	Jedi med pripravo nikakor ne smemo mešati, da ne bi pokvarili gostote.	C		annotator_A	C		annotator_B				C	contradiction
P4167	Predlog splošnega dela gozdnogospodarskega načrta območja določi svet Zavoda, predlog splošnega dela gozdnogospodarskega načrta gospodarske enote pa svet območne enote Zavoda.	Za predlog splošnega dela gozdnogospodarskega načrta in za predlog splošnega dela gozdnogospodarskega načrta gospodarske enote je odgovorna samo ena oseba.	C		annotator_E	C		annotator_C				C	contradiction
P4168	Predlog splošnega dela gozdnogospodarskega načrta območja določi svet Zavoda, predlog splošnega dela gozdnogospodarskega načrta gospodarske enote pa svet območne enote Zavoda.	Svet Zavoda in svet območne enote Zavoda imata pomembne odgovornosti, ki se tičejo gozdnogospodarskega načrta, med drugim prvi odgovarja za predlog splošnega dela le-tega, drugi pa za predlog splošnega dela gospodarske enote.	E		annotator_E	E		annotator_C				E	entailment
P4169	Predlog splošnega dela gozdnogospodarskega načrta območja določi svet Zavoda, predlog splošnega dela gozdnogospodarskega načrta gospodarske enote pa svet območne enote Zavoda.	Območje skupnega pašnika in območja, ki jim je skupni pašnik namenjen, določi upravna enota po predhodnem mnenju kmetijske svetovalne službe.	N		annotator_E	N		annotator_D				N	neutral
P4170	Rastline, ki cvetijo tudi pozimi (božični kaktus, ciklama, vijolica, flamingovec), prestavimo na svetel prostor ob okno.	Trajnice, med katere uvrščamo Schlumbergero, kokorik, violo in Anthurium, naj bodo premaknjene na s soncem obsijano okensko polico.	E		annotator_C	E		annotator_A				E	entailment
P4171	Rastline, ki cvetijo tudi pozimi (božični kaktus, ciklama, vijolica, flamingovec), prestavimo na svetel prostor ob okno.	Celoletne rože potrebujejo posebno nego glede na letni čas in lokacijo.	N		annotator_C	N		annotator_B				N	neutral
P4172	Rastline, ki cvetijo tudi pozimi (božični kaktus, ciklama, vijolica, flamingovec), prestavimo na svetel prostor ob okno.	Zimskega cvetja, kot je npr. božični kaktus, ciklama, vijolica ter flamingovec, ne premikamo.	C		annotator_C	C		annotator_G				C	contradiction
P4173	Boris je bil ogorčen, ko je slišal, da hoče splaviti.	Borisu ni bila všeč ideja o splavu, čeprav se ga to ne tiče.	N		annotator_E	N		annotator_A				N	neutral
P4174	Boris je bil ogorčen, ko je slišal, da hoče splaviti.	Boris se je zgrozil ob novici, da želi narediti splav.	E		annotator_E	E		annotator_C				E	entailment
P4175	Boris je bil ogorčen, ko je slišal, da hoče splaviti.	Borisu je bilo vseeno, kaj počne s svojim telesom.	C		annotator_E	C		annotator_C				C	contradiction
P4176	Čeprav boste v tem letu malce bolehali, vas bo vendarle spremljala sreča.	Enako kot letos boste tudi v prihodnjem letu rahlega zdravja, bo pa tokrat sreča vaša sopotnica.	N		annotator_A	N		annotator_B				N	neutral
P4177	Čeprav boste v tem letu malce bolehali, vas bo vendarle spremljala sreča.	Kljub slabšemu zdravju, ki se ga lahko nadejate letos, pa bo sreča na vaši strani.	E		annotator_A	E		annotator_C				E	entailment
P4178	Čeprav boste v tem letu malce bolehali, vas bo vendarle spremljala sreča.	Vašemu trdnemu zdravju navkljub ne morete pričakovati, da bi vam bila sreča naklonjena.	C		annotator_A	C		annotator_G				C	contradiction
P4179	Čas neposredno po koncu II. svetovne vojne pa je prinesel tudi tragične dogodke in velike zločine, kot so bili množični poboji poražencev.	V obdobju po drugem največjem vojaškem pokolu na svetu se je sodilo vojnim zločincem in poražencem na različne sodne in nesodne načine.	N		annotator_F	E		annotator_D	N		annotator_C	N	neutral
P4180	Čas neposredno po koncu II. svetovne vojne pa je prinesel tudi tragične dogodke in velike zločine, kot so bili množični poboji poražencev.	Čas po koncu velikih oboroženih spopadov pa je spodbudil nove dogodke tragike in večja zločinska dejanja, med njimi poboje množic poražencev.	E		annotator_F	E		annotator_D				E	entailment
P4181	Čas neposredno po koncu II. svetovne vojne pa je prinesel tudi tragične dogodke in velike zločine, kot so bili množični poboji poražencev.	Po letu 1945 se je ozračje v duhu miru in veselja nad koncem vojevanja spremenilo in naravnalo k odpuščanju in milejšim obravnavam poražene strani.	C		annotator_F	C		annotator_G				C	contradiction
P4182	»In tam – tam sem spoznala neko dekle.«	“Prav na tistem kraju sem jo prvič srečala.“	E		annotator_D	N		annotator_B	N		annotator_C	N	neutral
P4183	»In tam – tam sem spoznala neko dekle.«	“Spoznala sem jo na tistem igrišču in še danes sva v rednih stikih.“	N		annotator_D	N		annotator_A				N	neutral
P4184	»In tam – tam sem spoznala neko dekle.«	“Tam sem bila precej osamljena, saj nisem spoznala nikogar novega.“	C		annotator_D	C		annotator_C				C	contradiction
P4185	Tedaj pa sem nenadoma z vrha cirkuškega šotora zaslišala klic: »Mila, prihajam!«	Iznenada sem slišala krik: »Že grem, Mila!« se je nekdo zadrl s šotora v cirkusu.	E		annotator_D	E		annotator_B				E	entailment
P4186	Tedaj pa sem nenadoma z vrha cirkuškega šotora zaslišala klic: »Mila, prihajam!«	Ko smo že izgubili upanje, da jo bomo našli, smo zaslišali klic: »Mila, tu sem, prihajam!«	N		annotator_D	N		annotator_B				N	neutral
P4187	Tedaj pa sem nenadoma z vrha cirkuškega šotora zaslišala klic: »Mila, prihajam!«	Ves čas sem pričakovala klic s cirkuškega šotora, a je bilo vse tiho.	C		annotator_D	C	Odvečne informacije za C	annotator_C				C	contradiction
P4188	»Se te res smem … dotakniti?« sem zašepetala.	Potihem sem ga vprašala, če se ga smem dotakniti in se prepričati, da je resničen.	N		annotator_D	N		annotator_A				N	neutral
P4189	»Se te res smem … dotakniti?« sem zašepetala.	Zavpila sem mu, da se ga ne bom niti dotaknila.	C		annotator_D	C		annotator_C				C	contradiction
P4190	»Se te res smem … dotakniti?« sem zašepetala.	Zelo tiho, šepeče, sem ga vprašala, če ga zares lahko potipam.	E		annotator_D	E		annotator_G				E	entailment
P4191	Osnovna motorika kot aplikativna, t.j. uporabna kineziološka disciplina, predstavlja pomembno informacijsko bazo za realizacijo vseh naštetih pojavnih oblik športa.	Osnovne veščine premikanja so pomembna uporabna kineziološka področja, ki predstavljajo temelj za vse športne vsebine, ki so pomembna za razumevanje športne dejavnosti.	E		annotator_G	E	Težko razumljivo.	annotator_A				E	entailment
P4192	Osnovna motorika kot aplikativna, t.j. uporabna kineziološka disciplina, predstavlja pomembno informacijsko bazo za realizacijo vseh naštetih pojavnih oblik športa.	Kar se tiče osnovnega človeškega gibanja, nima ta prav nobene pomembne vloge v teoriji, ki razlaga kakršnekoli športe ali področja, ki bi s tem lahko bila povezana.	C		annotator_G	C		annotator_A				C	contradiction
P4193	Osnovna motorika kot aplikativna, t.j. uporabna kineziološka disciplina, predstavlja pomembno informacijsko bazo za realizacijo vseh naštetih pojavnih oblik športa.	Zaradi tega mora biti osnovna motorika široko področje, ki je tesno povezano z ostalimi kineziološkimi disciplinami, kot so biomehanika, anatomija, fiziologija, teorija treniranja ipd.	N		annotator_G	N		annotator_C				N	neutral
P4194	Ko se začnete ukvarjati z jogo, se začnete pomlajati, in to vas napolni z energijo.	Vadite jogo, če želite zmanjšati stres, izboljšati zdravje in počutje in umiriti um.	N		annotator_G	N		annotator_A				N	neutral
P4195	Ko se začnete ukvarjati z jogo, se začnete pomlajati, in to vas napolni z energijo.	Telo je po jogi pomlajeno, vaše počutje pa prenovljeno in polno nove energije.	E		annotator_G	E		annotator_C				E	entailment
P4196	Ko se začnete ukvarjati z jogo, se začnete pomlajati, in to vas napolni z energijo.	Še nikoli nisem bil tako utrujen kot po jogi, ostal sem čisto brez energije.	C		annotator_G	C		annotator_C				C	contradiction
P4197	Pogoje za omejitev te pravice vsebuje drugi odstavek 37. člena Ustave.	V drugem odstavku 37. člena Ustave so zapisani pogoji, ki morajo biti izpolnjeni, da se ta pravica ne izvršuje.	E		annotator_D	E		annotator_A				E	entailment
P4198	Pogoje za omejitev te pravice vsebuje drugi odstavek 37. člena Ustave.	Njegov odvetnik je jasno povedal, da se da to pravico omejiti, kot piše v 37. členu Ustave.	N		annotator_D	N		annotator_C				N	neutral
P4199	Pogoje za omejitev te pravice vsebuje drugi odstavek 37. člena Ustave.	Nikjer v Ustavi ni nobenega člena, ki bi na kakršen koli način zaviral to pravico.	C		annotator_D	C		annotator_G				C	contradiction
P4200	Če za izhodišče postavimo idejo, da je vsaka oseba enako pomembna, pravičnost ne bo zahtevala nozickovskega samolastništva, ampak kaj drugega.	Če je naša osnovna ideja, da nobenemu posamezniku ne moremo pripisati manjše pomembnosti, potem samolastništvo ne bo ena od možnosti.	E		annotator_A	E		annotator_B				E	entailment
P4201	Če za izhodišče postavimo idejo, da je vsaka oseba enako pomembna, pravičnost ne bo zahtevala nozickovskega samolastništva, ampak kaj drugega.	Samolastništvo, ki ga predlaga Nozick, je edina smiselna pot, če sledimo načelu enake pomembnosti vseh oseb.	C		annotator_A	C		annotator_B				C	contradiction
P4202	Če za izhodišče postavimo idejo, da je vsaka oseba enako pomembna, pravičnost ne bo zahtevala nozickovskega samolastništva, ampak kaj drugega.	Ker večina ljudi sledi vodilu, da smo vsi posamezniki enako pomembni, teorija Roberta Nozicka o potrebi po uvedbi samolastništva ni smiselna.	N		annotator_A	N		annotator_B				N	neutral
P4203	Olupljena jabolka narežemo na kocke in do mehkega zdušimo na vodi z dvema žlicama sladkorja.	Iz olupljenih jabolk naj nastanejo majhni kolobarji, ki jih damo dušit na vodi s čajno žličko soli.	C		annotator_C	C		annotator_A				C	contradiction
P4204	Olupljena jabolka narežemo na kocke in do mehkega zdušimo na vodi z dvema žlicama sladkorja.	Jabolka, ki smo jim odstranili lupino, narežemo na kose kockaste oblike, nato pa jih kuhamo v pokriti posodi v majhni količini vode, dodamo jim še dve žlici sladkorja.	E		annotator_C	E		annotator_A				E	entailment
P4205	Olupljena jabolka narežemo na kocke in do mehkega zdušimo na vodi z dvema žlicama sladkorja.	Sveža jabolka z vrta najprej olupimo, nato narežemo na majhne kocke in na koncu damo v nizko kozico, kjer jih na sladkani vodi dušimo 10 minut.	N		annotator_C	N		annotator_B				N	neutral
P4206	»ŠE VEDNO JE TAM,« JE REKLA IN POKAZALA SKOZ OKNO.	“NI JIH VEČ TAM, ODŠLI SO ŽE,“ JE POVEDALA IN MIRUJOČA STRMELA SKOZI OKNO.	C		annotator_D	C		annotator_G				C	contradiction
P4207	»ŠE VEDNO JE TAM,« JE REKLA IN POKAZALA SKOZ OKNO.	“VČERAJ JE BILO TAM ŠE VEČ LJUDI,“ JE REKLA IN POKAZALA NA VRT, POLN SMETI.	N		annotator_D	N		annotator_G				N	neutral
P4208	»ŠE VEDNO JE TAM,« JE REKLA IN POKAZALA SKOZ OKNO.	“NI ŠE ODŠEL,“ JE POVEDALA IN POKAZALA ČEZ ŠIPO.	E		annotator_D	E		annotator_I				E	entailment
P4209	Usposablja se na domačih in mednarodnih izobraževanjih, sodeluje na mednarodnih srečanjih in konferencah.	Zelo je koristno, če se usposablja za svoje delovno mesto tako na naših kot tujih tleh in se preizkuša v čim več različnih nalogah.	N		annotator_B	N		annotator_C				N	neutral
P4210	Usposablja se na domačih in mednarodnih izobraževanjih, sodeluje na mednarodnih srečanjih in konferencah.	Svojega časa ne vlaga v pridobitev delovnih izkušenj s svojega področja, ampak raje ostaja doma ter počne druge stvari.	C		annotator_B	C		annotator_C				C	contradiction
P4211	Usposablja se na domačih in mednarodnih izobraževanjih, sodeluje na mednarodnih srečanjih in konferencah.	Pridobiva zelo pomembne delovne izkušnje s področja izobraževanj, srečanj in konferenc tako pri nas kot v tujini.	E		annotator_B	E	ali n	annotator_D				E	entailment
P4212	33 rudarjev je 700 metrov globoko ujetih že skoraj mesec dni, počakati pa morajo še vsaj dva do štiri mesece, da inženirji izvrtajo rešilni jašek.	Rudarji, ki tičijo več sto metrov pod zemljo že en mesec, bodo kmalu na prostem, saj so reševalci že prišli do njihove lokacije.	C		annotator_G	C		annotator_B				C	contradiction
P4213	33 rudarjev je 700 metrov globoko ujetih že skoraj mesec dni, počakati pa morajo še vsaj dva do štiri mesece, da inženirji izvrtajo rešilni jašek.	Skoraj 30 dni se skupina triintridesetih rudarjev muči več sto metrov pod zemljo, kjer bodo ujeti še nekaj mesecev zaradi čakanja na rešilno akcijo.	E		annotator_G	E		annotator_D				E	entailment
